model,fold,id,hippocampus_right,hippocampus_left,ventricle_right,ventricle_left,joint_score
drmc,0,S00011,4.125896042352996,4.815234465244078,2.739156290412136,2.732943835077563,4.815234465244078
drmc,0,S00014,5.592398956955275,4.484068135254487,4.531298974117454,4.52787350684365,5.592398956955275
drmc,0,S00021,7.045531201537863,7.953579751993305,7.433881478077835,4.936885615479059,7.953579751993305
drmc,0,S00031,1.7327630307067081,2.750954195064752,6.1964932328199,2.5599798699182963,6.1964932328199
drmc,0,S00039,6.082794382966986,4.391046742142425,2.864468862815579,2.797136806849467,6.082794382966986
drmc,0,S00045,2.916258387821105,4.253994925756552,2.190526788501818,1.3564372440267587,4.253994925756552
drmc,0,S00046,1.3207218916967438,0.6097934357804995,0.27858721790830454,0.9078242855613123,1.3207218916967438
drmc,0,S00047,2.8754763386140674,3.3348576092754816,4.020541912280399,2.864574167676956,4.020541912280399
drmc,0,S00048,2.448659975215802,2.6339255843712777,1.3219274349856072,1.2476941365807015,2.6339255843712777
drmc,0,S00060,1.4669026346216465,2.4507508372019746,4.275228859186506,2.6732135569046136,4.275228859186506
drmc,0,S00067,1.5265959293639202,0.9578308580021123,6.197224420337373,2.5313558176119955,6.197224420337373
drmc,0,S00072,2.6956141173257038,3.34102336341501,2.331045777944716,2.49044674011194,3.34102336341501
drmc,0,S00073,3.1558367274216264,3.2277950399062108,3.450227784179405,1.3741475223930517,3.450227784179405
drmc,0,S00082,4.572530758170876,3.081239382273231,2.431321650913089,2.9595820957065735,4.572530758170876
drmc,0,S00088,4.161479448794017,4.432793753608982,0.7940609144412103,1.002166043299656,4.432793753608982
drmc,0,S00100,1.6872048669327955,3.3205452675978746,3.550029012134819,2.4333214878526976,3.550029012134819
drmc,0,S00101,3.3155074478761195,3.9577669471160712,2.917703699777597,1.5112667893444054,3.9577669471160712
drmc,0,S00118,2.3312706018186766,3.671104427779134,3.9897063133629156,3.113842199511696,3.9897063133629156
drmc,0,S00120,0.22739307027566544,1.1544539046231357,3.342674592831876,0.7148752615946667,3.342674592831876
drmc,0,S00128,1.762356602931756,2.3987045404758778,3.695638078659197,1.4864555116765046,3.695638078659197
drmc,0,S00139,1.975342366907837,1.6369930356042117,2.4659219093501474,1.3623171641104088,2.4659219093501474
drmc,0,S00145,1.5726815748517735,1.001243663534775,0.8206411941449938,0.7058349088759677,1.5726815748517735
drmc,0,S00153,2.610765579180604,5.819601180824868,0.5209040402890159,1.916290802652817,5.819601180824868
drmc,0,S00156,1.5643644385961442,0.8022092788882124,5.673958071155693,5.660205442458745,5.673958071155693
drmc,0,S00157,1.3889144494683137,1.5635971953432917,3.441113635975479,1.6251694412223057,3.441113635975479
drmc,0,S00162,2.9524192006440466,4.3832066873613185,1.5926596947661222,0.29082318825831954,4.3832066873613185
drmc,0,S00163,1.3430529390453465,3.047754877012495,3.047520998790731,2.085099601231576,3.047754877012495
drmc,0,S00171,3.630549425341164,6.542157558250397,2.9844761410932374,0.48284201338893423,6.542157558250397
drmc,0,S00172,4.245500493184847,2.6484755148414507,2.165612656642327,1.3534527324883427,4.245500493184847
drmc,0,S00176,4.036160092439019,1.3977669909042085,1.1973612877024462,0.8267380485134079,4.036160092439019
drmc,0,S00179,3.6732293907243734,2.121781494082671,2.0852841106419033,1.0943657694328734,3.6732293907243734
drmc,0,S00183,3.4481783673012623,1.8972456775393172,1.8199720823669945,1.824098110393539,3.4481783673012623
drmc,0,S00188,3.8993705847611877,2.4306309297235473,2.3810358628777797,2.8398523459394047,3.8993705847611877
drmc,0,S00199,1.7712711254852127,1.659283813701113,2.8942050135161637,0.9250944319805038,2.8942050135161637
drmc,0,S00200,0.6504317516181306,5.770339345013477,0.9564356343263274,1.4664302524497377,5.770339345013477
drmc,0,S00203,3.527323299788992,2.204383251176284,1.056089450434411,1.1567338526558888,3.527323299788992
drmc,0,S00212,0.9039110532690666,0.7945357942868201,1.4527099999810376,0.11055294899050375,1.4527099999810376
drmc,0,S00214,1.3048733669245494,0.886190677996798,0.44323068152404516,0.9508062973951805,1.3048733669245494
drmc,0,S00218,2.043593458187469,7.242634398410679,0.4637996908689676,2.581093608933416,7.242634398410679
drmc,0,S00224,0.8723201837791529,1.7371604440057762,2.225496668801699,2.342255634569513,2.342255634569513
drmc,0,S00236,1.8401555176748634,1.3897939738773022,0.9595046380894258,0.512562622399688,1.8401555176748634
drmc,0,S00237,1.3914247777216908,3.2713633290292647,3.8737432490581063,1.9047207219061817,3.8737432490581063
drmc,0,S00242,0.6069989360185525,1.2077941801141998,2.4473406200725147,0.9879162029131997,2.4473406200725147
drmc,0,S00248,3.7915436007505776,4.667777463792062,1.9322318709740718,1.4059221082896394,4.667777463792062
drmc,0,S00252,2.6234422366171617,2.5831029046702856,2.4186242866020824,2.6978896610050014,2.6978896610050014
drmc,0,S00259,2.1674416772553826,5.846973689793553,2.0633689255467926,1.002914503083085,5.846973689793553
drmc,0,S00264,7.965550230451463,15.733799985475645,4.314439678610083,1.3410450476743718,15.733799985475645
drmc,0,S00271,1.247494110179166,3.982981646728211,2.932042296324654,3.254451718730963,3.982981646728211
drmc,0,S00274,1.2628557001987497,1.6796046731171852,1.6326960474849173,0.9506457313775161,1.6796046731171852
drmc,0,S00277,0.6912560796339994,2.4618334107353212,0.30852797985571356,2.5324417688063185,2.5324417688063185
drmc,0,S00292,3.5854563480117814,5.393861944309403,1.4881632747166034,0.6754898387851602,5.393861944309403
drmc,0,S00294,1.9074626558464145,4.179160582675807,10.402519702392388,6.957638373772514,10.402519702392388
drmc,0,S00301,3.5483581312672046,2.847839450238985,0.4543962999365408,0.6527665852256864,3.5483581312672046
drmc,0,S00305,1.5140141304039252,1.1291021479373464,0.8322738621644743,1.2013024832138415,1.5140141304039252
drmc,0,S00306,2.5786106056241964,2.339126349227987,1.5978187363256646,0.40406596195501415,2.5786106056241964
drmc,0,S00309,2.756675210023797,1.5895319051461994,1.243139745357721,0.5711576290391164,2.756675210023797
drmc,0,S00310,3.2373134115042457,1.616599426306857,2.583766493804192,2.3893899514694774,3.2373134115042457
drmc,0,S00323,5.405843147554602,6.745682698881741,1.4187718426208686,4.189048113872848,6.745682698881741
drmc,0,S00326,1.0741221104167449,3.713415158375809,1.0976050501183763,2.968345209985266,3.713415158375809
drmc,0,S00329,4.050352753707871,6.376603143428773,0.7611440807054327,0.7433244359753464,6.376603143428773
drmc,0,S00336,4.570616613188916,7.75148096924325,4.1260459233355515,1.5935556158361055,7.75148096924325
drmc,0,S00337,0.6443435809176706,1.7458465509360297,2.5728741269615885,2.3733159048059127,2.5728741269615885
drmc,0,S00339,1.8700375071977398,4.182597395800381,1.4207137176957674,0.7492642777570068,4.182597395800381
drmc,0,S00346,2.1182621682097893,3.6025444658922856,1.9737216376683415,1.7613899400096136,3.6025444658922856
drmc,0,S00347,0.8779413134134924,4.105317133606911,1.4790841112707127,2.428906760657059,4.105317133606911
drmc,0,S00364,1.7167510095613863,4.620013496575447,1.6287529548628767,0.9182360410776487,4.620013496575447
drmc,0,S00367,3.1772140050325253,4.772284202603546,4.829529573635231,3.9374221389867787,4.829529573635231
drmc,0,S00369,3.28838533623549,4.788113875482798,1.4314481049264438,2.149920810427505,4.788113875482798
drmc,0,S00370,3.9912036623045895,3.8104561541397106,1.4390739631762686,1.8630551650881721,3.9912036623045895
drmc,0,S00373,5.838843205471954,4.730191012178255,0.3185582250119127,2.458575878904241,5.838843205471954
drmc,0,S00380,1.6014939415752154,0.5398656203032783,1.0579484161700832,2.827133825711695,2.827133825711695
drmc,0,S00390,1.037072898997504,0.9782961269674607,2.4022227110931715,1.333273190102644,2.4022227110931715
drmc,0,S00398,3.6224838391001546,3.2099594249887753,0.4329224700111811,0.5049072058523599,3.6224838391001546
drmc,0,S00399,1.8132821062320614,3.487411546987396,1.3789376374423596,2.5912267871641825,3.487411546987396
drmc,0,S00402,1.5528284176481701,4.74639673360804,2.8093335898957856,1.7757991937042317,4.74639673360804
drmc,0,S00407,4.0634402250100425,2.5380848050625366,5.358059295262775,3.0704441652917214,5.358059295262775
drmc,0,S00421,4.594540880100529,6.611355570757123,5.005960906122994,5.286816888492086,6.611355570757123
drmc,0,S00424,2.7253613510224675,2.2352180143797495,1.0584983802944445,3.836326682366675,3.836326682366675
drmc,0,S00426,1.8496891857593496,3.1320078637148514,2.223659110735022,1.2466817272859878,3.1320078637148514
drmc,0,S00435,0.7963844995530177,0.8863394409025294,1.6794259106205234,1.823457172136075,1.823457172136075
drmc,0,S00446,5.923225279756209,1.7386732756992997,3.425796167000639,1.2929316375675464,5.923225279756209
drmc,0,S00447,2.075756728312174,1.4999833745992888,3.806314928640817,2.7600461794873485,3.806314928640817
drmc,0,S00464,0.574295955003459,0.6124217098068176,6.707232124965389,2.216846738744325,6.707232124965389
drmc,0,S00467,0.7450046131771986,3.1456142682892154,2.003337328923125,0.40611238832451463,3.1456142682892154
drmc,0,S00481,4.0944795276953725,2.3234228273868083,0.309449646503729,2.007044509949619,4.0944795276953725
drmc,0,S00487,2.424679838898158,3.1317311283389513,2.936080086403496,1.286654335344566,3.1317311283389513
drmc,0,S00499,3.272171680566611,4.871689472139354,2.614726672085664,3.651301875457968,4.871689472139354
drmc,0,S00505,4.423866966997908,3.7548909020538135,3.1433988997301694,3.523580872087852,4.423866966997908
drmc,0,S00518,0.7062563880703969,1.4753139007165188,3.111298238610433,1.302054417981513,3.111298238610433
drmc,0,S00519,3.0619055515135107,4.048689351317454,3.441741337234289,1.06323667810059,4.048689351317454
drmc,0,S00524,3.339239709778121,5.657678389051212,2.907456010444168,1.5739034994595877,5.657678389051212
drmc,0,S00531,5.198466697667475,3.0413833433423156,1.5287208431765293,2.9973729506025935,5.198466697667475
drmc,0,S00540,1.3627913278173027,1.5631573181229053,2.157212704922369,0.6621705992972391,2.157212704922369
drmc,0,S00543,1.3101979211709072,1.9548842246424665,1.3444483576749295,2.8515657681241104,2.8515657681241104
drmc,0,S00545,2.5043958763578282,5.938536654670025,1.3218113947247079,0.9057866878869648,5.938536654670025
drmc,0,S00549,1.5919053676917816,5.073125396172831,1.0210619952981053,0.48863399800495827,5.073125396172831
drmc,0,S00552,2.1147915273892135,3.5239189758358163,1.0491841167665457,2.9057098191298376,3.5239189758358163
drmc,0,S00560,4.763535566727962,1.2215399382618153,2.703884740504121,0.866051976346094,4.763535566727962
drmc,0,S00563,2.702253295746136,1.5838462927066435,4.550995313100823,5.589545010441082,5.589545010441082
drmc,0,S00564,4.333550050010679,2.347825489622917,1.0212974522792393,0.9865964031399247,4.333550050010679
drmc,0,S00568,0.9267394943323617,1.795590274349729,2.780327310146371,0.7589012748391261,2.780327310146371
drmc,0,S00577,2.685301314784489,5.183478394424218,1.879957067423163,1.0921397256216019,5.183478394424218
drmc,0,S00589,1.5679282760718878,2.8980206753451045,2.9052668940372963,2.900509645619123,2.9052668940372963
drmc,0,S00592,2.518855480937879,1.1581291735360306,3.439783650649694,0.8181112396808143,3.439783650649694
drmc,0,S00603,1.4456599356177682,3.106215860015018,0.5602966226015273,0.9404914375947446,3.106215860015018
drmc,0,S00614,3.1463134079344894,2.990131016114852,2.160379468200489,0.9850926637798597,3.1463134079344894
drmc,0,S00616,2.8985170489735945,3.266293317775324,2.3732718771420034,0.28225053018539914,3.266293317775324
drmc,0,S00622,2.7169505259031195,3.3196502694274774,6.107732377800075,3.854327035169342,6.107732377800075
drmc,0,S00629,1.4558986003537473,2.787906849822324,5.067131320649086,1.15090368115292,5.067131320649086
drmc,0,S00634,1.0504797034684756,6.05626357825214,0.8785213302996161,2.1169085900046407,6.05626357825214
drmc,0,S00638,0.7633340239459283,1.3098915028702476,1.69464187358063,1.8941707159936436,1.8941707159936436
drmc,0,S00639,4.4039520236747025,2.190404577910826,2.5215159497203388,2.0337770145514247,4.4039520236747025
drmc,0,S00640,1.5698863642202994,3.6816791104502977,3.888272166808743,1.5657383795825606,3.888272166808743
drmc,0,S00644,2.4152014292322326,1.016668922563681,0.43880106026565874,1.993857725275651,2.4152014292322326
drmc,0,S00648,2.535690002377708,3.4362329326902077,3.8487610427576313,4.4799356213718715,4.4799356213718715
drmc,0,S00649,1.8492071222764486,6.203486042110725,3.172967035356524,10.144117656767675,10.144117656767675
drmc,0,S00658,1.571669550441654,0.43529718783505417,2.416103426744331,3.288832759471265,3.288832759471265
drmc,0,S00665,1.111500359820238,2.8344560761545625,0.35152510891317107,0.29349208637586294,2.8344560761545625
drmc,0,S00667,0.9065220976230673,1.0685959339817923,2.642951327551416,2.1608316313832394,2.642951327551416
drmc,0,S00676,6.64751103275243,7.447623389024629,3.162738504777985,1.161716214888604,7.447623389024629
drmc,0,S00684,5.670425897472491,5.924920419787664,0.5828676495624638,1.4339567462279632,5.924920419787664
drmc,0,S00689,1.1275137444594718,3.0295698600845324,4.350347266302456,2.52711772082948,4.350347266302456
drmc,0,S00690,0.6717686332946208,1.2379122600391304,0.48826032767686817,2.1569909715665347,2.1569909715665347
drmc,0,S00691,1.6603340832805156,0.7277257060876589,1.5092513773256435,2.1572957148837055,2.1572957148837055
drmc,0,S00692,4.29475524189772,4.544107218351685,1.3937470626552737,0.8360738748184062,4.544107218351685
drmc,0,S00698,4.640233915937241,3.0757368051946186,2.049099739986111,3.934805053969632,4.640233915937241
drmc,0,S00700,1.3203003036004635,0.566047181135561,1.2867092929310155,1.1144435282017087,1.3203003036004635
drmc,0,S00702,2.382842250765069,0.6497904829851671,3.0888730881724897,2.0741032210475017,3.0888730881724897
drmc,0,S00703,1.316190701878441,2.194843911295326,0.5876207693562414,2.470273053913201,2.470273053913201
drmc,0,S00704,1.6745977417816855,2.045712056316526,1.558547181871223,1.3415851578512294,2.045712056316526
drmc,0,S00708,3.5982370339220515,4.981171611285777,1.9662936488732585,2.3591444911632604,4.981171611285777
drmc,0,S00709,2.275426040803452,0.8153255554770049,0.9514592893562324,1.009385514432442,2.275426040803452
drmc,0,S00717,3.8422827392159826,3.189643746179984,2.5166231288121024,1.1387875664030145,3.8422827392159826
drmc,0,S00732,2.0223588354584203,1.5663488752163632,2.8397169073724,2.8647708173266566,2.8647708173266566
drmc,0,S00740,2.065603545594387,1.4927080389683578,1.931709949485704,1.8367888218542603,2.065603545594387
drmc,0,S00742,1.9516836431199525,1.6602717261431161,3.7764091127440396,1.597099864869495,3.7764091127440396
drmc,0,S00751,1.3789005314686504,8.083679254027508,4.281114107020699,1.7044720345708086,8.083679254027508
drmc,0,S00752,3.665948361808805,4.378822684115569,2.029259952743342,3.036812125178767,4.378822684115569
drmc,0,S00754,2.037572924798495,5.7314302021642725,3.6501537607092533,0.8829108219032318,5.7314302021642725
drmc,0,S00778,2.2127262840411035,0.9609218585999876,3.546018173889283,1.8954490493297118,3.546018173889283
drmc,0,S00783,2.155527938696144,4.016478248598991,2.1679391738301153,1.7549691712333586,4.016478248598991
drmc,0,S00789,0.8234030507499056,1.2067507861153908,2.5641126949716813,6.105304642383751,6.105304642383751
drmc,0,S00798,3.7786862771871337,2.2702003679731875,2.0647948307431028,0.38481328345926225,3.7786862771871337
drmc,0,S00808,0.4754642334543699,3.1888645282154426,1.725080872115356,2.832471688278438,3.1888645282154426
drmc,0,S00816,4.225752106092171,6.899786337680116,3.484409077742014,3.503105577868355,6.899786337680116
drmc,0,S00818,5.572440253731423,1.6909015569864716,0.24506947298778722,0.30360104440487634,5.572440253731423
drmc,0,S00820,0.30314495385240503,1.082488289770955,1.2435063739911507,0.6417432393013175,1.2435063739911507
drmc,0,S00827,1.768298159358465,1.5623675543340476,2.8752375698978967,11.215616624251641,11.215616624251641
drmc,0,S00830,1.4584859715720728,2.866522478278995,1.1917514683045745,1.3689966647145677,2.866522478278995
drmc,0,S00836,1.9067272072699506,1.2339682238814127,1.6369079547830943,1.4162191248111993,1.9067272072699506
drmc,0,S00838,6.144832352366444,3.120722295323572,1.2621489209984411,3.709840105850148,6.144832352366444
drmc,0,S00842,1.8426451152618097,1.4002203375696787,1.6907755924316226,1.4725445420090624,1.8426451152618097
drmc,0,S00843,1.9755666171379656,3.5518035921614355,1.4037436566407713,1.5507510917849294,3.5518035921614355
drmc,0,S00844,1.7759783506584637,1.688062265374181,1.9457915150494118,3.1782948483480897,3.1782948483480897
drmc,0,S00845,2.0457418793677453,4.699110685287646,8.004645556057664,3.6934196018446,8.004645556057664
drmc,0,S00858,0.9749840563798006,2.2168722487053514,2.884750599675695,1.2373597788010442,2.884750599675695
drmc,0,S00866,3.958932362887165,4.221606781887516,3.13600094278203,2.801887590006285,4.221606781887516
drmc,0,S00870,3.4339596294830286,2.657685320394559,5.289684714358502,2.9707357286357823,5.289684714358502
drmc,0,S00872,0.371823310340261,1.1598908251636346,1.2679985566370628,0.13478977079490156,1.2679985566370628
drmc,0,S00878,0.231044849660338,1.1319102509478918,1.5904381810796144,1.0502480334558228,1.5904381810796144
drmc,0,S00886,2.1777561423137493,1.5323957320172388,1.4139358157889224,0.6962876602665922,2.1777561423137493
drmc,0,S00888,4.790037526312204,2.914580223100731,0.9082080685479964,1.1423197445605155,4.790037526312204
drmc,0,S00896,2.430673436124832,1.0941602512457538,1.1959762027561782,4.745321048327952,4.745321048327952
drmc,0,S00900,2.0090763247669754,1.215717164200283,1.1534967029157475,0.7030423200089441,2.0090763247669754
drmc,0,S00902,3.5109554090527304,4.450567583051015,1.4095673989545585,1.5370632433188525,4.450567583051015
drmc,0,S00909,1.446638209961872,3.9020721192666894,1.2765936655978258,0.7322736077583456,3.9020721192666894
drmc,0,S00912,1.669016846994751,2.835472786506294,1.7687600548488625,2.2333721431960414,2.835472786506294
drmc,0,S00914,2.502691489407149,4.570420582576469,2.88675121834013,0.8692726309024367,4.570420582576469
drmc,0,S00924,3.6802135861225067,2.7821445182072777,4.643008262312741,2.092845929655927,4.643008262312741
drmc,0,S00930,1.2696204018384964,3.252473957317311,1.299591562222744,0.8508254216715179,3.252473957317311
drmc,0,S00931,5.491313767788073,4.927211363941633,3.8023581937552073,2.609018366902489,5.491313767788073
drmc,0,S00932,1.7931895415160948,3.8141324369403353,2.726148254231329,0.3993155838777408,3.8141324369403353
drmc,0,S00939,0.9778975102296646,0.7249001536566343,0.22175726220030695,1.0644946370000765,1.0644946370000765
drmc,0,S00945,1.4877499786812696,6.025241497223773,1.0723336852255871,0.07028881865345328,6.025241497223773
drmc,0,S00949,6.635783530193647,8.622280736631396,2.3585778271914166,0.7109537304046658,8.622280736631396
drmc,0,S00950,6.581169245425857,5.421033702965567,5.704078396517378,2.6687506525898144,6.581169245425857
drmc,0,S00951,5.572990231665186,2.687318124694531,0.38572943775132373,0.4023829944784456,5.572990231665186
drmc,0,S00952,7.245258802710975,4.330794393980418,0.8322007654102876,0.749161015925142,7.245258802710975
drmc,0,S00953,3.380877771300993,0.8566316986378236,0.751174702961999,0.22832267056895184,3.380877771300993
drmc,0,S00970,2.4124396382483297,2.1557287158537166,1.292456895209396,3.039876997345885,3.039876997345885
drmc,0,S00973,4.075888296222792,1.3988750604720401,1.3462715992224137,0.5041897689379705,4.075888296222792
drmc,0,S00992,3.2530381687131835,3.6603341052351315,0.8113128917011102,1.437503077386731,3.6603341052351315
drmc,0,S00993,1.4829170601317527,3.9924898881184014,1.2690164513659112,3.371371607668769,3.9924898881184014
drmc,0,S01001,0.9734145928574807,1.9430995945995166,1.826933954688848,2.343131474301674,2.343131474301674
drmc,0,S01013,2.824712453726455,5.538489245337445,2.199467920125908,1.463448779117738,5.538489245337445
drmc,0,S01015,3.452758212776037,2.0207744799674576,0.9971608246179039,0.3733948438093363,3.452758212776037
drmc,0,S01016,0.7234364896189952,2.242509656227733,1.9495999356215965,1.0040310973466735,2.242509656227733
drmc,0,S01018,1.1685769275950082,1.615887896197995,3.414810016043541,3.0728432229384843,3.414810016043541
drmc,0,S01021,2.453216293117568,4.313119422750614,3.1748744980936676,1.904364898357495,4.313119422750614
drmc,0,S01023,1.2094978480109193,1.204604036146218,2.1520894256411305,2.514346321756954,2.514346321756954
drmc,0,S01024,2.9477474666070145,4.5989078017445095,0.6721894591660583,1.2781410507123063,4.5989078017445095
drmc,0,S01035,2.830497616598024,1.6052996179802368,1.2951676038218292,1.8140760435886656,2.830497616598024
drmc,0,S01040,2.368549631929019,1.9563000979188663,2.729356129584493,2.748729640973807,2.748729640973807
drmc,0,S01041,1.8959795066351597,2.7869779055345267,0.3623843815616588,0.6958061687137371,2.7869779055345267
drmc,0,S01046,8.081346943714218,1.8644935583399234,3.3820003954685096,3.875245961752871,8.081346943714218
drmc,0,S01048,0.8922991245172592,4.118394934699052,3.150415168136723,0.3048600458718515,4.118394934699052
drmc,0,S01054,4.140381519041881,3.548195498530461,1.3729997413060349,1.203479402301244,4.140381519041881
drmc,0,S01056,2.407506358481113,3.8888018088006584,1.4237904329989064,3.4694321522630185,3.8888018088006584
